14 07 06  21 17 01  91.5601  118.8885  24.4007
14 07 06  21 18 01  91.5105  118.6641  24.4045
14 07 06  21 19 01  91.5105  118.7389  24.3969
14 07 06  21 20 01  91.7088  119.0132  24.3969
14 07 06  21 21 01  91.5105  118.7139  24.4007
14 07 06  21 22 01  91.5353  118.8137  24.3969
14 07 06  21 23 01  91.6593  118.9633  24.4045
14 07 06  21 24 01  91.5353  118.9135  24.4045
14 07 06  21 25 01  91.7088  118.9883  24.4045
14 07 06  21 26 01  91.4610  118.7887  24.4045
14 07 06  21 27 01  91.5849  119.0132  24.4007
14 07 06  21 28 01  91.4857  118.9135  24.4045
14 07 06  21 29 01  91.7088  118.9384  24.4083
14 07 06  21 30 01  91.6097  118.9633  24.4083
14 07 06  21 31 02  91.7336  119.0132  24.4007
14 07 06  21 32 01  91.5105  119.0880  24.4083
14 07 06  21 33 01  91.5601  119.0132  24.4045
14 07 06  21 34 01  91.4857  118.7139  24.4045
14 07 06  21 35 01  91.4857  119.0381  24.4121
14 07 06  21 36 02  91.5601  119.0631  24.4083
14 07 06  21 37 01  91.5353  119.0631  24.4045
14 07 06  21 38 02  91.4362  118.9135  24.4121
14 07 06  21 39 01  91.6097  118.8386  24.4083
14 07 06  21 40 01  91.4610  118.8885  24.4083
14 07 06  21 41 01  91.6840  119.0132  24.4083
14 07 06  21 42 01  91.5601  118.8636  24.4083
14 07 06  21 43 01  91.4610  118.9883  24.4045
14 07 06  21 44 01  91.6840  118.9633  24.4083
14 07 06  21 45 01  91.5105  118.9135  24.4083
14 07 06  21 46 01  91.5105  119.2875  24.4045
14 07 06  21 47 01  91.4362  119.1130  24.4236
14 07 06  21 48 01  91.7584  119.0132  24.4045
14 07 06  21 49 01  91.6840  118.9135  24.4083
14 07 06  21 50 01  91.6345  119.0631  24.4121
14 07 06  21 51 01  91.5353  118.9883  24.4160
14 07 06  21 52 02  91.6097  119.1878  24.4121
14 07 06  21 53 01  91.6097  118.9883  24.4121
14 07 06  21 54 01  91.6840  119.1130  24.4083
14 07 06  21 55 01  91.6345  119.1130  24.4121
14 07 06  21 56 01  91.5601  119.2626  24.4121
14 07 06  21 57 01  91.6345  119.2127  24.4083
14 07 06  21 58 01  91.6345  119.2626  24.4121
14 07 06  21 59 01  91.8328  119.4870  24.4121
14 07 06  22 00 01  91.7336  119.3873  24.4045
14 07 06  22 01 01  91.4610  119.2376  24.4045
14 07 06  22 02 01  91.5353  119.2127  24.4083
14 07 06  22 03 01  91.6840  119.1628  24.4160
14 07 06  22 04 02  91.7832  119.2127  24.4121
14 07 06  22 05 02  91.6593  119.2376  24.4121
14 07 06  22 06 01  91.8328  119.4870  24.4121
14 07 06  22 07 01  91.7832  119.3623  24.4083
14 07 06  22 08 01  91.7832  119.2875  24.4121
14 07 06  22 09 01  91.7832  119.2127  24.4045
14 07 06  22 10 01  91.6840  119.2626  24.4121
14 07 06  22 11 01  91.5105  119.2376  24.4121
14 07 06  22 12 01  91.5105  119.2127  24.4045
14 07 06  22 13 01  91.6593  119.2626  24.4121
14 07 06  22 14 01  91.4857  119.2376  24.4121
14 07 06  22 15 01  91.4610  119.1878  24.4121
14 07 06  22 16 02  91.5105  119.1878  24.4160
14 07 06  22 17 01  91.7088  119.1379  24.4121
14 07 06  22 18 01  91.6593  119.2875  24.4160
14 07 06  22 19 01  91.5353  119.3623  24.4121
14 07 06  22 20 01  91.6345  119.3873  24.4160
14 07 06  22 21 01  91.6593  119.4372  24.4121
14 07 06  22 22 01  91.7584  119.3125  24.4160
14 07 06  22 23 01  91.5601  119.2376  24.4121
14 07 06  22 24 01  91.5353  119.4372  24.4121
14 07 06  22 25 01  91.5601  119.3623  24.4121
14 07 06  22 26 01  91.7584  119.3125  24.4121
14 07 06  22 27 01  91.6097  119.5120  24.4121
14 07 06  22 28 01  91.6097  119.3873  24.4121
14 07 06  22 29 01  91.4362  119.2376  24.4160
14 07 06  22 30 02  91.7584  119.4122  24.4160
14 07 06  22 31 01  91.4610  119.3374  24.4121
14 07 06  22 32 01  91.6345  119.2376  24.4198
14 07 06  22 33 01  91.6840  119.1628  24.4160
14 07 06  22 34 01  91.8080  119.4870  24.4198
14 07 06  22 35 01  91.6840  119.5120  24.4160
14 07 06  22 36 01  91.6097  119.5120  24.4198
14 07 06  22 37 01  91.6097  119.5618  24.4160
14 07 06  22 38 01  91.4857  119.5120  24.4198
14 07 06  22 39 02  91.4362  119.4870  24.4160
14 07 06  22 40 01  91.6097  119.6616  24.4160
14 07 06  22 41 01  91.4610  119.3374  24.4198
14 07 06  22 42 01  91.5601  119.4122  24.4198
14 07 06  22 43 01  91.6345  119.6616  24.4160
14 07 06  22 44 01  91.4610  119.5120  24.4198
14 07 06  22 45 01  91.7832  119.4372  24.4160
14 07 06  22 46 01  91.7088  119.5868  24.4198
14 07 06  22 47 01  91.8328  119.5369  24.4198
14 07 06  22 48 01  91.6345  119.7364  24.4198
14 07 06  22 49 02  91.6840  119.4870  24.4160
14 07 06  22 50 01  91.4610  119.7613  24.4160
14 07 06  22 51 01  91.6593  119.5120  24.4198
14 07 06  22 52 01  91.5353  119.5618  24.4198
14 07 06  22 53 01  91.7336  119.5868  24.4198
14 07 06  22 54 01  91.6345  119.6367  24.4160
14 07 06  22 55 01  91.7088  119.5120  24.4198
14 07 06  22 56 01  91.8080  119.5369  24.4160
14 07 06  22 57 01  91.6345  119.6367  24.4198
14 07 06  22 58 01  91.6840  119.5618  24.4198
14 07 06  22 59 01  91.6097  119.4372  24.4198
14 07 06  23 00 01  91.6840  119.7613  24.4160
14 07 06  23 01 01  91.6840  119.6616  24.4198
14 07 06  23 02 01  91.5601  119.6367  24.4198
14 07 06  23 03 01  91.5601  119.6117  24.4198
14 07 06  23 04 01  91.5601  119.5369  24.4160
14 07 06  23 05 01  91.7336  119.6865  24.4198
14 07 06  23 06 02  91.8328  119.7364  24.4236
14 07 06  23 07 01  91.7088  119.7613  24.4236
14 07 06  23 08 01  91.6097  119.8112  24.4198
14 07 06  23 09 01  91.7832  119.7364  24.4198
14 07 06  23 10 01  91.5353  119.8860  24.4198
14 07 06  23 11 01  91.6345  119.7364  24.4160
14 07 06  23 12 01  91.7088  119.6616  24.4236
14 07 06  23 13 02  91.6840  119.8611  24.4198
14 07 06  23 14 01  91.6840  119.9608  24.4198
14 07 06  23 15 01  91.6097  119.8362  24.4121
14 07 06  23 16 01  91.6593  119.7115  24.4198
14 07 06  23 17 01  91.8080  119.8860  24.4160
14 07 06  23 18 02  91.6345  119.7613  24.4198
14 07 06  23 19 01  91.8328  119.8860  24.4160
14 07 06  23 20 01  91.5353  119.8860  24.4198
14 07 06  23 21 01  91.5601  119.9110  24.4198
14 07 06  23 22 01  91.5849  119.9608  24.4236
14 07 06  23 23 01  91.7336  119.9608  24.4198
14 07 06  23 24 01  91.7336  119.9858  24.4236
14 07 06  23 25 01  91.6593  119.7863  24.4198
14 07 06  23 26 01  91.7088  119.9110  24.4198
14 07 06  23 27 01  91.5601  120.0107  24.4198
14 07 06  23 28 01  91.5849  120.0356  24.4236
14 07 06  23 29 02  91.5601  119.9858  24.4236
14 07 06  23 30 01  91.8328  120.0356  24.4121
14 07 06  23 31 01  91.7336  120.0356  24.4198
14 07 06  23 32 01  91.5601  119.8860  24.4274
14 07 06  23 33 02  91.8328  119.8860  24.4236
14 07 06  23 34 01  91.5601  120.0606  24.4236
14 07 06  23 35 01  91.7088  119.9359  24.4236
14 07 06  23 36 01  91.6840  119.8611  24.4236
14 07 06  23 37 01  91.8080  120.2351  24.4236
14 07 06  23 38 01  91.6345  120.0855  24.4198
14 07 06  23 39 01  91.7088  120.0606  24.4198
14 07 06  23 40 01  91.6593  120.1354  24.4236
14 07 06  23 41 01  91.6345  120.0107  24.4274
14 07 06  23 42 01  91.6345  120.0606  24.4198
14 07 06  23 43 01  91.7336  119.8860  24.4274
14 07 06  23 44 01  91.7088  120.3598  24.4236
14 07 06  23 45 01  91.7584  120.2850  24.4312
14 07 06  23 46 01  91.6097  120.1853  24.4236
14 07 06  23 47 01  91.8328  120.1354  24.4236
14 07 06  23 48 01  91.6097  120.3100  24.4274
14 07 06  23 49 01  91.7584  120.1853  24.4198
14 07 06  23 50 01  91.8576  120.2601  24.4236
14 07 06  23 51 01  91.7832  120.2850  24.4236
14 07 06  23 52 01  91.7832  120.1354  24.4274
14 07 06  23 53 01  91.9319  120.3100  24.4198
14 07 06  23 54 01  91.7832  120.2850  24.4198
14 07 06  23 55 01  91.6840  120.1853  24.4274
14 07 06  23 56 01  91.7584  120.3598  24.4236
14 07 06  23 57 01  91.6097  120.2601  24.4198
14 07 06  23 58 01  91.8576  120.1354  24.4198
14 07 06  23 59 01  91.8328  120.3349  24.4198
14 07 07  00 00 01  91.9071  120.3598  24.4236
14 07 07  00 01 01  91.7336  120.4845  24.4198
14 07 07  00 02 01  91.8328  120.4097  24.4198
14 07 07  00 03 01  91.8328  120.5344  24.4236
14 07 07  00 04 01  91.7336  120.4097  24.4236
14 07 07  00 05 01  91.8328  120.4097  24.4236
14 07 07  00 06 01  91.9319  120.3100  24.4236
14 07 07  00 07 01  91.8576  120.3848  24.4274
14 07 07  00 08 01  91.7088  120.5842  24.4198
14 07 07  00 09 01  91.9319  120.3100  24.4236
14 07 07  00 10 01  91.9815  120.6341  24.4198
14 07 07  00 11 01  91.8328  120.4845  24.4236
14 07 07  00 12 01  91.9319  120.5344  24.4160
14 07 07  00 13 01  91.7336  120.5344  24.4236
14 07 07  00 14 01  91.9567  120.5344  24.4236
14 07 07  00 15 01  91.9071  120.5094  24.4236
14 07 07  00 16 01  91.9071  120.3598  24.4274
14 07 07  00 17 01  91.7832  120.7837  24.4160
14 07 07  00 18 01  91.8576  120.4596  24.4274
14 07 07  00 19 01  91.9567  120.6590  24.4236
14 07 07  00 20 02  91.7832  120.6092  24.4236
14 07 07  00 21 01  91.9071  120.6590  24.4274
14 07 07  00 22 01  92.0807  120.8336  24.4236
14 07 07  00 23 02  91.7088  120.5842  24.4274
14 07 07  00 24 01  91.8080  120.7089  24.4236
14 07 07  00 25 01  91.8328  120.5094  24.4236
14 07 07  00 26 01  91.9071  120.6590  24.4236
14 07 07  00 27 01  91.7584  120.7089  24.4236
14 07 07  00 28 01  91.9319  120.5842  24.4236
14 07 07  00 29 02  91.7088  120.5593  24.4274
14 07 07  00 30 01  91.8328  120.7339  24.4312
14 07 07  00 31 01  91.9071  120.5842  24.4274
14 07 07  00 32 01  91.8823  120.6092  24.4236
14 07 07  00 33 01  91.9071  120.6590  24.4312
14 07 07  00 34 02  91.8080  120.7588  24.4236
14 07 07  00 35 01  91.7584  120.7339  24.4236
14 07 07  00 36 01  91.9071  120.7837  24.4236
14 07 07  00 37 01  91.9319  120.6840  24.4236
14 07 07  00 38 01  91.8328  120.8835  24.4236
14 07 07  00 39 01  91.9567  120.8087  24.4198
14 07 07  00 40 01  91.9319  120.7588  24.4236
14 07 07  00 41 01  91.7088  120.8336  24.4236
14 07 07  00 42 02  91.8328  120.7588  24.4274
14 07 07  00 43 01  91.9319  120.6590  24.4236
14 07 07  00 44 01  92.0063  120.8585  24.4274
14 07 07  00 45 01  92.0559  120.8336  24.4274
14 07 07  00 46 01  91.9815  120.8336  24.4274
14 07 07  00 47 02  91.9815  120.8835  24.4236
14 07 07  00 48 01  92.0807  120.9333  24.4312
14 07 07  00 49 02  91.8823  120.7837  24.4274
14 07 07  00 50 01  92.0559  120.8087  24.4236
14 07 07  00 51 01  91.8080  120.9084  24.4236
14 07 07  00 52 01  92.0807  120.7588  24.4274
14 07 07  00 53 01  91.9567  121.1079  24.4236
14 07 07  00 54 01  91.9567  120.7339  24.4236
14 07 07  00 55 01  91.9071  120.9084  24.4274
14 07 07  00 56 01  91.8823  120.9333  24.4236
14 07 07  00 57 01  91.9319  120.8336  24.4312
14 07 07  00 58 01  91.9567  120.9084  24.4236
14 07 07  00 59 01  91.9319  120.8835  24.4236
14 07 07  01 00 01  91.7832  121.1079  24.4236
14 07 07  01 01 01  91.9567  120.8585  24.4274
14 07 07  01 02 01  91.9567  121.0331  24.4274
14 07 07  01 03 01  91.9319  120.9084  24.4274
14 07 07  01 04 01  92.0311  120.9583  24.4274
14 07 07  01 05 01  92.0559  121.1079  24.4312
14 07 07  01 06 01  92.0311  121.2076  24.4274
14 07 07  01 07 01  91.9567  121.0580  24.4198
14 07 07  01 08 01  92.1055  120.9583  24.4274
14 07 07  01 09 01  92.1303  121.1577  24.4312
14 07 07  01 10 01  92.0063  121.0829  24.4274
14 07 07  01 11 01  92.0807  121.0829  24.4274
14 07 07  01 12 01  91.9319  120.8336  24.4274
14 07 07  01 13 01  92.0063  121.1328  24.4236
14 07 07  01 14 01  91.9071  121.2326  24.4274
14 07 07  01 15 01  91.9319  121.2326  24.4312
14 07 07  01 16 01  92.0807  121.0580  24.4274
14 07 07  01 17 01  91.9071  121.0829  24.4198
14 07 07  01 18 01  92.1799  121.1079  24.4274
14 07 07  01 19 01  91.7832  121.1328  24.4274
14 07 07  01 20 01  91.9319  121.1577  24.4274
14 07 07  01 21 01  92.0807  121.2575  24.4312
14 07 07  01 22 01  92.0559  121.1328  24.4274
14 07 07  01 23 01  92.0311  121.1577  24.4274
14 07 07  01 24 01  91.9815  121.0331  24.4198
14 07 07  01 25 01  92.0063  121.1827  24.4312
14 07 07  01 26 01  92.0807  121.0580  24.4312
14 07 07  01 27 01  91.9567  121.1577  24.4236
14 07 07  01 28 01  92.0559  121.2575  24.4312
14 07 07  01 29 01  92.0311  120.9333  24.4274
14 07 07  01 30 01  92.0559  121.1827  24.4236
14 07 07  01 31 01  92.1799  121.1827  24.4274
14 07 07  01 32 02  92.1551  121.1827  24.4312
14 07 07  01 33 01  92.1303  121.3074  24.4312
14 07 07  01 34 01  91.9815  121.2076  24.4312
14 07 07  01 35 01  92.2542  121.0331  24.4274
14 07 07  01 36 01  92.0063  121.2326  24.4350
14 07 07  01 37 01  92.1303  121.2076  24.4312
14 07 07  01 38 01  92.0311  121.3323  24.4312
14 07 07  01 39 01  92.0063  121.4320  24.4312
14 07 07  01 40 01  92.0807  121.2575  24.4274
14 07 07  01 41 01  92.0559  121.2076  24.4274
14 07 07  01 42 01  92.1055  121.0580  24.4236
14 07 07  01 43 01  92.3038  121.2326  24.4236
14 07 07  01 44 01  92.3038  121.1328  24.4274
14 07 07  01 45 01  92.0559  121.1328  24.4274
14 07 07  01 46 01  92.1551  121.3323  24.4312
14 07 07  01 47 01  92.0559  121.0331  24.4274
14 07 07  01 48 02  92.1799  121.3323  24.4274
14 07 07  01 49 01  92.1551  121.4570  24.4350
14 07 07  01 50 01  92.0559  121.2326  24.4236
14 07 07  01 51 01  92.0063  120.9832  24.4274
14 07 07  01 52 01  92.1799  121.4570  24.4274
14 07 07  01 53 02  92.1303  121.3323  24.4312
14 07 07  01 54 01  92.1799  121.3074  24.4274
14 07 07  01 55 01  91.9815  121.4570  24.4312
14 07 07  01 56 01  92.0807  121.4320  24.4312
14 07 07  01 57 01  92.2294  121.5567  24.4274
14 07 07  01 58 01  92.2294  121.3572  24.4274
14 07 07  01 59 01  92.2294  121.3822  24.4312
14 07 07  02 00 01  92.2294  121.3822  24.4312
14 07 07  02 01 02  92.2542  121.2824  24.4312
14 07 07  02 02 01  92.3038  121.4071  24.4274
14 07 07  02 03 02  92.1055  121.4819  24.4312
14 07 07  02 04 01  92.1303  121.2575  24.4312
14 07 07  02 05 01  92.3286  121.3323  24.4312
14 07 07  02 06 01  92.2790  121.5068  24.4312
14 07 07  02 07 01  92.1055  121.4570  24.4312
14 07 07  02 08 02  92.1303  121.4320  24.4312
14 07 07  02 09 01  92.1055  121.2824  24.4236
14 07 07  02 10 01  92.1303  121.3074  24.4312
14 07 07  02 11 01  92.0807  121.3822  24.4312
14 07 07  02 12 01  92.1799  121.5816  24.4312
14 07 07  02 13 02  92.4277  121.5816  24.4236
14 07 07  02 14 01  92.2790  121.5816  24.4312
14 07 07  02 15 01  92.2046  121.4071  24.4312
14 07 07  02 16 01  92.2790  121.3822  24.4350
14 07 07  02 17 01  92.4773  121.4320  24.4274
14 07 07  02 18 02  92.2542  121.6066  24.4274
14 07 07  02 19 02  92.2294  121.5816  24.4274
14 07 07  02 20 01  92.2790  121.4570  24.4350
14 07 07  02 21 01  92.2294  121.3822  24.4312
14 07 07  02 22 01  92.1303  121.4570  24.4312
14 07 07  02 23 01  92.3782  121.5816  24.4236
14 07 07  02 24 01  92.2046  121.5068  24.4274
14 07 07  02 25 01  92.0311  121.5318  24.4274
14 07 07  02 26 01  92.3286  121.4320  24.4312
14 07 07  02 27 01  92.2046  121.5567  24.4312
14 07 07  02 28 01  92.3534  121.5816  24.4312
14 07 07  02 29 01  92.2542  121.5318  24.4312
14 07 07  02 30 02  92.3534  121.4819  24.4312
14 07 07  02 31 02  92.2294  121.5068  24.4312
14 07 07  02 32 01  92.3286  121.5816  24.4312
14 07 07  02 33 02  92.3782  121.6315  24.4274
14 07 07  02 34 01  92.3038  121.6066  24.4274
14 07 07  02 35 01  92.4030  121.5068  24.4274
14 07 07  02 36 01  92.2542  121.6066  24.4312
14 07 07  02 37 01  92.2542  121.6564  24.4274
14 07 07  02 38 01  92.3782  121.5567  24.4274
14 07 07  02 39 01  92.4277  121.5318  24.4236
14 07 07  02 40 01  92.3782  121.5567  24.4274
14 07 07  02 41 01  92.3782  121.6814  24.4312
14 07 07  02 42 01  92.1551  121.6315  24.4274
14 07 07  02 43 01  92.5021  121.6814  24.4312
14 07 07  02 44 01  92.3534  121.8060  24.4312
14 07 07  02 45 01  92.2294  121.7312  24.4274
14 07 07  02 46 01  92.3534  121.7063  24.4312
14 07 07  02 47 01  92.1303  121.7811  24.4312
14 07 07  02 48 01  92.4277  121.4819  24.4274
14 07 07  02 49 01  92.3782  121.5816  24.4312
14 07 07  02 50 01  92.3038  121.6814  24.4312
14 07 07  02 51 01  92.2542  121.8060  24.4312
14 07 07  02 52 01  92.2542  121.6066  24.4312
14 07 07  02 53 01  92.4773  121.7561  24.4312
14 07 07  02 54 01  92.4525  121.7063  24.4350
14 07 07  02 55 01  92.3038  121.8559  24.4274
14 07 07  02 56 02  92.2790  121.7561  24.4312
14 07 07  02 57 01  92.4525  121.9806  24.4274
14 07 07  02 58 01  92.2790  121.8309  24.4312
14 07 07  02 59 01  92.3038  121.7063  24.4274
14 07 07  03 00 01  92.2294  121.6564  24.4274
14 07 07  03 01 01  92.4525  121.6564  24.4312
14 07 07  03 02 01  92.3782  121.8060  24.4274
14 07 07  03 03 01  92.4525  121.8060  24.4312
14 07 07  03 04 01  92.2294  121.9058  24.4312
14 07 07  03 05 02  92.6013  121.7561  24.4350
14 07 07  03 06 01  92.4277  121.8559  24.4350
14 07 07  03 07 01  92.4277  122.0304  24.4312
14 07 07  03 08 01  92.3534  122.0304  24.4274
14 07 07  03 09 01  92.4030  122.1052  24.4312
14 07 07  03 10 01  92.3038  121.8808  24.4312
14 07 07  03 11 01  92.4030  122.0554  24.4312
14 07 07  03 12 01  92.4277  121.8309  24.4274
14 07 07  03 13 01  92.4773  122.0055  24.4350
14 07 07  03 14 01  92.3782  121.7811  24.4312
14 07 07  03 15 01  92.3286  122.0304  24.4274
14 07 07  03 16 01  92.3782  121.7811  24.4312
14 07 07  03 17 01  92.5517  121.8559  24.4274
14 07 07  03 18 01  92.2790  122.0554  24.4312
14 07 07  03 19 01  92.5021  121.7312  24.4312
14 07 07  03 20 01  92.4525  121.9058  24.4274
14 07 07  03 21 01  92.4525  121.9556  24.4274
14 07 07  03 22 01  92.3286  121.8808  24.4312
14 07 07  03 23 01  92.2294  121.8309  24.4274
14 07 07  03 24 02  92.5269  122.2050  24.4312
14 07 07  03 25 01  92.3534  122.0554  24.4312
14 07 07  03 26 02  92.5269  122.0803  24.4312
14 07 07  03 27 01  92.6261  122.0304  24.4312
14 07 07  03 28 01  92.5269  121.9058  24.4350
14 07 07  03 29 01  92.5021  121.8559  24.4350
14 07 07  03 30 01  92.4277  122.2050  24.4312
14 07 07  03 31 01  92.4525  122.0803  24.4312
14 07 07  03 32 02  92.3782  121.9307  24.4312
14 07 07  03 33 01  92.5021  122.0304  24.4312
14 07 07  03 34 01  92.4277  122.2050  24.4312
14 07 07  03 35 01  92.5269  122.0803  24.4274
14 07 07  03 36 01  92.3286  122.0803  24.4160
14 07 07  03 37 01  92.1551  122.2050  24.4350
14 07 07  03 38 01  92.0063  122.0554  24.4236
14 07 07  03 39 01  92.3286  122.0554  24.4274
14 07 07  03 40 01  92.2790  122.3047  24.4312
14 07 07  03 41 01  92.3782  122.1301  24.4312
14 07 07  03 42 01  92.2790  122.2797  24.4160
14 07 07  03 43 01  92.2542  122.1800  24.4274
14 07 07  03 44 01  92.4030  122.3296  24.4312
14 07 07  03 45 01  92.1551  122.3545  24.4312
14 07 07  03 46 01  92.1303  122.0803  24.4236
14 07 07  03 47 01  92.5269  122.2299  24.4312
14 07 07  03 48 01  92.3782  122.0554  24.4312
14 07 07  03 49 01  92.3534  122.2050  24.4274
14 07 07  03 50 01  92.1551  122.3795  24.4083
14 07 07  03 51 01  92.2790  122.2548  24.4312
14 07 07  03 52 01  92.3038  122.2299  24.4312
14 07 07  03 53 01  92.4030  122.1052  24.4274
14 07 07  03 54 01  92.4773  122.3545  24.4312
14 07 07  03 55 01  92.1055  122.3545  24.4350
14 07 07  03 56 01  92.1551  122.3296  24.4312
14 07 07  03 57 01  92.3534  122.3545  24.4198
14 07 07  03 58 02  92.3286  122.2797  24.4312
14 07 07  03 59 01  92.4030  122.2548  24.4274
14 07 07  04 00 01  92.3038  122.5041  24.4350
14 07 07  04 01 01  92.4277  122.3296  24.4312
14 07 07  04 02 01  92.4030  122.3545  24.4350
14 07 07  04 03 01  92.1799  122.2299  24.4312
14 07 07  04 04 02  92.3534  122.2050  24.4198
14 07 07  04 05 01  92.4030  122.5291  24.4274
14 07 07  04 06 01  92.5269  122.3795  24.4312
14 07 07  04 07 01  92.6013  122.2050  24.4236
14 07 07  04 08 01  92.3534  122.1551  24.4312
14 07 07  04 09 01  92.5269  122.4543  24.4350
14 07 07  04 10 01  92.5765  122.3545  24.4274
14 07 07  04 11 01  92.2294  122.4792  24.4312
14 07 07  04 12 01  92.4773  122.4543  24.4312
14 07 07  04 13 02  92.3534  122.2050  24.4350
14 07 07  04 14 01  92.4030  122.2548  24.4312
14 07 07  04 15 01  92.4525  122.3545  24.4312
14 07 07  04 16 01  92.5269  122.4293  24.4274
14 07 07  04 17 01  92.4773  122.4044  24.4274
14 07 07  04 18 01  92.4030  122.4044  24.4312
14 07 07  04 19 01  92.4030  122.3296  24.4350
14 07 07  04 20 01  92.4773  122.5041  24.4312
14 07 07  04 21 01  92.4277  122.3795  24.4312
14 07 07  04 22 01  92.4525  122.4044  24.4388
14 07 07  04 23 01  92.4277  122.7036  24.4274
14 07 07  04 24 02  92.4773  122.3047  24.4350
14 07 07  04 25 01  92.5021  122.4792  24.4312
14 07 07  04 26 01  92.6261  122.4792  24.4312
14 07 07  04 27 01  92.4525  122.4044  24.4198
14 07 07  04 28 01  92.6261  122.6039  24.4312
14 07 07  04 29 01  92.7252  122.5291  24.4388
14 07 07  04 30 01  92.7252  122.4792  24.4274
14 07 07  04 31 01  92.5269  122.4543  24.4274
14 07 07  04 32 01  92.6508  122.5789  24.4312
14 07 07  04 33 01  92.6261  122.5291  24.4312
14 07 07  04 34 01  92.4773  122.4543  24.4312
14 07 07  04 35 02  92.6013  122.7285  24.4274
14 07 07  04 36 01  92.6756  122.4293  24.4236
14 07 07  04 37 01  92.6261  122.7036  24.4312
14 07 07  04 38 01  92.4525  122.4792  24.4274
14 07 07  04 39 01  92.5269  122.6039  24.4312
14 07 07  04 40 01  92.5765  122.5789  24.4350
14 07 07  04 41 01  92.6261  122.9529  24.4274
14 07 07  04 42 01  92.6261  122.6288  24.4274
14 07 07  04 43 01  92.7004  122.6537  24.4312
14 07 07  04 44 01  92.5269  122.7534  24.4312
14 07 07  04 45 02  92.4277  122.7285  24.4274
14 07 07  04 46 01  92.5269  122.7534  24.4236
14 07 07  04 47 01  92.6508  122.7534  24.4312
14 07 07  04 48 01  92.5021  122.7784  24.4274
14 07 07  04 49 01  92.5269  122.7285  24.4312
14 07 07  04 50 02  92.7748  122.8282  24.4350
14 07 07  04 51 01  92.5765  122.6786  24.4274
14 07 07  04 52 01  92.5517  122.7036  24.4312
14 07 07  04 53 01  92.7004  122.9529  24.4312
14 07 07  04 54 01  92.6508  122.6537  24.4198
14 07 07  04 55 01  92.6508  122.8781  24.4350
14 07 07  04 56 01  92.5765  122.9030  24.4312
14 07 07  04 57 01  92.4525  122.7784  24.4312
14 07 07  04 58 01  92.7252  122.9529  24.4198
14 07 07  04 59 01  92.9235  122.7784  24.4388
14 07 07  05 00 01  92.4277  122.8532  24.4236
14 07 07  05 01 01  92.7004  123.0028  24.4427
14 07 07  05 02 01  92.6261  122.8781  24.4350
14 07 07  05 03 01  92.9483  122.9030  24.4198
14 07 07  05 04 01  92.7004  122.8033  24.4350
14 07 07  05 05 01  92.6261  123.0277  24.4350
14 07 07  05 06 01  92.7252  123.0028  24.4312
14 07 07  05 07 01  92.6508  122.8033  24.4388
14 07 07  05 08 01  92.5765  122.7784  24.4312
14 07 07  05 09 01  92.6756  122.7285  24.4350
14 07 07  05 10 01  92.7500  122.8781  24.4350
14 07 07  05 11 01  92.7748  122.8532  24.4350
14 07 07  05 12 01  92.8988  122.9280  24.4388
14 07 07  05 13 01  92.5765  122.7036  24.4312
14 07 07  05 14 01  92.7252  122.9280  24.4312
14 07 07  05 15 01  92.8988  122.6786  24.4312
14 07 07  05 16 01  92.7748  123.0028  24.4312
14 07 07  05 17 01  92.7996  123.1773  24.4350
14 07 07  05 18 01  92.6508  123.0277  24.4312
14 07 07  05 19 01  92.5269  122.8532  24.4350
14 07 07  05 20 01  92.7748  122.8781  24.4350
14 07 07  05 21 01  92.9979  122.9778  24.4350
14 07 07  05 22 01  92.8740  122.9280  24.4312
14 07 07  05 23 01  92.5269  123.0028  24.4350
14 07 07  05 24 01  92.8244  123.0028  24.4312
14 07 07  05 25 01  92.9731  123.0526  24.4350
14 07 07  05 26 01  92.7748  122.9030  24.4350
14 07 07  05 27 01  92.8492  122.9280  24.4274
14 07 07  05 28 01  92.8492  122.9030  24.4350
14 07 07  05 29 01  92.9979  123.0028  24.4388
14 07 07  05 30 01  93.0227  123.1773  24.4312
14 07 07  05 31 01  93.1962  123.0028  24.4388
14 07 07  05 32 01  92.8740  122.8033  24.4350
14 07 07  05 33 01  92.8988  122.9030  24.4350
14 07 07  05 34 01  92.8244  122.9280  24.4274
14 07 07  05 35 01  92.8492  122.8033  24.4274
14 07 07  05 36 01  92.8988  122.9778  24.4350
14 07 07  05 37 01  92.7748  123.2521  24.4388
14 07 07  05 38 01  92.8492  123.1025  24.4312
14 07 07  05 39 01  93.0971  123.0526  24.4350
14 07 07  05 40 01  92.7500  123.1274  24.4350
14 07 07  05 41 01  93.0475  122.9529  24.4350
14 07 07  05 42 01  92.9979  122.8781  24.4312
14 07 07  05 43 01  92.8492  122.8033  24.4388
14 07 07  05 44 02  92.9483  122.9529  24.4312
14 07 07  05 45 01  92.9979  123.1274  24.4350
14 07 07  05 46 02  93.2210  122.9529  24.4350
14 07 07  05 47 01  92.8988  122.9778  24.4274
14 07 07  05 48 01  92.9235  123.1025  24.4388
14 07 07  05 49 01  93.0475  123.0526  24.4198
14 07 07  05 50 01  92.8492  123.0776  24.4312
14 07 07  05 51 01  93.0475  123.1274  24.4312
14 07 07  05 52 01  92.9483  123.0526  24.4350
14 07 07  05 53 01  92.8740  122.9778  24.4350
14 07 07  05 54 01  92.8492  123.1773  24.4350
